ID,Month,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Score
5931,March,15,Scientist,7046.5,355.2083333,4,292,20,5,29,12,8.82,6,Standard,1765.67,28.66892747,196,Yes,23.25041483,44.56584742,257.7045711,Poor
5934,June,16,Scientist,7046.5,355.2083333,4,6,2779,5,29,,8.82,6,Standard,1765.67,33.62752226,199,Yes,23.25041483,18.94013482,273.3302837,Poor
5935,July,16,Scientist,7046.5,355.2083333,4,6,20,5,29,9,8.82,6,Standard,1765.67,33.34351411,200,Yes,23.25041483,30.04925698,252.2211615,Poor
5938,February,54,Journalist,28087.16,,3,2,11,1,15,5,10.68,4,Good,1447.48,26.52426177,357,NM,19.58476939,102.3379162,389.5369811,Good
5939,March,3909,Journalist,28087.16,2514.596667,3,2,11,1,18,5,5.68,4,Good,1447.48,40.49260561,358,NM,19.58476939,68.12835549,433.7465418,Good
5942,June,55,Journalist,28087.16,,3,2,11,1,14,5,10.68,8,Good,1447.48,26.20506836,361,NM,19.58476939,159.855085,332.0198122,Good
5945,January,28,Engineer,99990.78,8256.565,1,3,9,1,7,6,8.87,4,Good,155.2,40.81225419,193,No,45.3044265,164.0495731,856.3025004,Poor
5953,January,52,_______,43504.07,3767.339167,5,4,2,2,11,3,6.76,2,Good,530.51,29.70602725,361,No,53.4283375,,281.9233992,Good
5955,March,53,Developer,43504.07,3767.339167,5,4,2,2,10,3,6.76,2,Good,530.51,37.9855633,363,No,53.4283375,139.7194218,433.5861574,Good
5960,August,53,Developer,43504.07,3767.339167,5,4,2,2,10,2,6.76,6,Good,530.51,33.49812583,368,No,53.4283375,360.9005926,252.4049865,Good
5996,April,30,Media_Manager,73747.58,6166.631667,3,5,7,2,33,14,15.1,8,Standard,497.98,32.56587549,364,Yes,93.2128611,543.4726466,259.9776589,Good
5998,June,30,Media_Manager,73747.58,6166.631667,3,5,7,2,28,14,9.1,8,Standard,497.98,26.09512347,366,Yes,93.2128611,139.8609941,623.5893114,Good
6001,January,35,Architect,19328.71,1480.725833,3,5,2,2,7,4,7.27,1,Good,160.03,27.50995283,200,No,25.87483029,193.8435802,218.3541728,Good
6003,March,35,Architect,19328.71,,3,5,2,2,7,4,7.27,1,Good,160.03,36.51844944,202,No,25.87483029,146.3235284,255.8742246,Good
6004,April,35,Architect,19328.71,1480.725833,3,5,2,2,7,,4.27,1,Good,160.03,30.6747685,203,No,25.87483029,56.74154823,325.4562048,Good
6006,June,8655,Architect,19328.71,,905,5,2,2,7,4,5.27,3,Good,160.03,26.55617574,205,NM,25.87483029,125.9119787,276.2857743,Good
6008,August,35,Architect,19328.71,1480.725833,3,5,2,2,7,4,7.27,3,Good,160.03,30.87102941,207,No,25.87483029,57.8903824,314.3073706,Good
6023,July,36,Accountant,16564.89,1479.784565,8,5,12,39,25,9,18.09,5,Standard,1382.82,37.9608582,139,Yes,189.7254954,124.9731841,249.3650056,Good
6026,February,19,Musician,7985.155,870.4295833,6,10,31,7,50,16,5.2,12,Bad,1954.62,30.99974444,153,Yes,46.17718896,0,273.1505213,Poor
6029,May,20,Musician,7985.155,870.4295833,6,10,31,7,50,16,5.2,12,Bad,1954.62,37.81964724,156,Yes,46.17718896,102.7759524,228.089817,Poor
6033,January,20,Lawyer,81903.8,6603.316667,0,3,8,0,6,5,2.11,1,Good,697.86,36.07440275,220,No,0,145.3111332,755.0205335,Poor
6035,March,20,Lawyer,81903.8,6603.316667,0,3,8,0,3,5,1.11,1,Good,697.86,34.01603932,222,No,0,200.1091745,710.2224921,Poor
6037,May,20,Lawyer,81903.8,6603.316667,0,3,8,0,6,2,2.11,1,Good,697.86,31.18022569,224,No,0,65.08697873,835.2446879,Poor
6039,July,20,Lawyer,81903.8,6603.316667,0,3,8,0,6,5,-1.89,1,Good,697.86,37.01733466,226,NM,0,142.3479379,757.9837288,Poor
6040,August,20,Lawyer,81903.8,,0,3,8,0,6,5,2.11,1,Good,697.86,34.54797381,227,No,0,,598.0145394,Poor
6042,February,49,Lawyer,92041.02,7621.085,3,7,4464,0,7,10,11.45,4,Good,590.95,38.6024208,288,No,0,840.9472398,211.1612602,Good
6043,March,49,Lawyer,92041.02,7621.085,3,7,7,0,2,14,11.45,4,Good,590.95,34.72763121,289,No,0,209.4202035,802.6882965,Good
6053,May,36,Journalist,40514.84,3511.236667,2,5,3,3,5,6,-3.36,5,Good,151.33,41.29361675,216,No,55.84685586,264.1765326,311.1002782,Good
6054,June,37,Journalist,40514.84,3511.236667,2,5,3,3,5,6,2.64,5,Good,151.33,41.39636019,217,No,55.84685586,63.51956073,481.7572501,Good
6056,August,37,Journalist,40514.84,3511.236667,2,5,3,3,5,7,2.64,5,Good,151.33,25.5082058,219,No,55.84685586,73.97676141,481.3000494,Good
6071,July,30,_______,12660.16,909.0133333,5,7,15,0,15,14,9.1,2,Standard,456.02,37.02940814,303,No,0,94.79385145,286.1074819,Poor
6102,June,22,Teacher,124033.96,10500.16333,0,4,12,4,12,0,10.9,1,Good,574.88,30.35176029,231,NM,264.3068223,377.6598559,688.0496551,Good
6119,July,26,Writer,36901.31,2952.109167,8,5,18,1,20,11,5.2,3,Standard,100.36,38.01188345,220,Yes,27.97352036,113.0914235,404.1459728,Good
6132,April,32,Doctor,79837.02,6414.085,2,7,10,1,14,5,8.72,2,Good,585.77,36.32532165,390,NM,66.05806321,138.599561,676.7508758,Poor
6134,June,32,Doctor,79837.02,6414.085,2,7,3709,1,14,5,5.72,2,Good,585.77,30.64445824,392,No,66.05806321,289.2567136,546.0937232,Poor
6145,January,27,Engineer,38073.6,3048.8,10,6,4541,5,38,16,5.79,8,Standard,1644.31,23.40534029,111,Yes,143.8996853,78.90120525,322.0791095,Poor
6147,March,28,Engineer,38073.6,3048.8,10,6,20,5,36,16,10.79,8,Standard,1644.31,28.1920425,113,Yes,143.8996853,113.1183731,297.8619416,Poor
6150,June,28,Engineer,38073.6,,1611,6,20,5,36,16,17.79,8,Standard,1644.31,25.42495247,116,Yes,143.8996853,207.4936402,213.4866745,Poor
6151,July,28,Engineer,38073.6,3048.8,10,6,20,5,41,16,10.79,9,Standard,1644.31,39.86636254,117,Yes,143.8996853,330.0523382,120.9279765,Poor
6152,August,28,Engineer,38073.6,3048.8,10,6,20,5,38,18,10.79,9,Standard,1644.31,31.97796183,118,NM,143.8996853,23.34390932,377.6364054,Poor
6156,April,16,_______,9889.575,977.13125,10,10,17,2,60,15,19.27,61,Bad,2142.54,40.59948419,222,Yes,12.10055193,61.13011053,304.4824625,Poor
6159,July,16,Entrepreneur,9889.575,977.13125,38,10,17,2,63,15,19.27,11,Bad,2142.54,33.38420673,225,Yes,12.10055193,106.9754551,268.637118,Poor
6160,August,16,Entrepreneur,9889.575,977.13125,10,10,17,2,60,15,19.27,11,Bad,2142.54,27.09376868,226,Yes,12.10055193,54.61151175,321.0010613,Poor
6163,March,17,Lawyer,16194440,2636.685,8,953,29,7,15,22,27.19,10,Bad,2716.57,33.2032561,27,Yes,114.6680098,282.7824084,156.2180817,Poor
6165,May,17,Lawyer,29840.22,2636.685,8,9,29,7,20,25,27.19,1395,Bad,2716.57,40.06520576,29,NM,114.6680098,57.62461481,341.3758754,Poor
6167,July,17,Lawyer,29840.22,2636.685,8,9,29,-100,18,25,27.19,10,Bad,2716.57,28.0204952,31,Yes,12538,49.18289636,359.8175938,Poor
6168,August,17,Lawyer,29840.22,2636.685,8,9,29,7,17,,27.19,10,Bad,2716.57,27.84558549,32,Yes,114.6680098,104.3710129,324.6294773,Poor
6172,April,6365,Media_Manager,28836.92,2578.076667,6,3,6,0,10,,10.82,3,Good,1224.88,37.32808601,331,No,0,165.4306677,382.376999,Good
6173,May,55,Media_Manager,28836.92,2578.076667,6,3,6,0,5,17,10.82,3,Good,1224.88,33.01971672,332,No,0,201.6040894,346.2035772,Good
6174,June,55,Media_Manager,28836.92,,6,3,6,0,5,19,10.82,5,Good,1224.88,29.35165832,333,No,0,202.0448569,335.7628097,Good
6175,July,55,Media_Manager,28836.92,2578.076667,5,2,6,0,4,16,10.82,5,Good,1224.88,38.68457538,334,No,0,298.1003369,249.7073297,Good
6176,August,55,Media_Manager,28836.92,2578.076667,5,2,6,0,5,19,10.82,5,Good,1224.88,24.13302868,335,No,0,168.1921789,359.6154878,Good
6199,July,49,Doctor,25877.95,1860.495833,7,3,12,1,10,19,6.43,0,Standard,1111.34,38.10879684,393,Yes,12.04184889,84.74945554,369.2582789,Poor
6210,February,51,Writer,29044.29,2438.3575,5,6,12,0,1,,4.69,4,Good,1078.8,23.70948003,246,No,0,162.6610975,371.1746525,Good
6213,May,51,Writer,29044.29,2438.3575,5,6,12,0,1,1,5.69,4,Good,1078.8,39.32607858,249,No,0,36.13149918,447.7042508,Good
6214,June,51,Writer,29044.29,2438.3575,5,6,12,0,1,-2,4.69,,Good,1078.8,29.33526244,250,No,0,63.06851548,430.7672345,Good
6225,January,44,Media_Manager,18759.61,1455.300833,8,6,34,9,32,14,29.97,8,Bad,4983.86,22.44756289,7,Yes,87.18813971,51.23505955,297.1068841,Poor
6226,February,44,Media_Manager,18759.61,1455.300833,8,6,34,9,32,20,29.97,8,Bad,4983.86,25.0267029,8,Yes,87.18813971,34.38010611,273.9618375,Poor
6228,April,45,_______,18759.61,1455.300833,619,6,34,9,27,17,27.97,10,Bad,4983.86,30.10899447,10,Yes,87.18813971,32.77697961,285.564964,Poor
6229,May,45,Media_Manager,4262933,1455.300833,8,6,34,9,31,,23.97,10,Bad,4983.86,22.9000027,11,Yes,87.18813971,,177.4834973,Poor
6232,August,45,Media_Manager,18759.61,1455.300833,8,6,34,9,32,18,29.97,10,Bad,4983.86,38.56488516,14,Yes,87.18813971,129.6384044,208.7035392,Poor
6233,January,-500,Manager,20651.43,1610.9525,10,5,22,4,23,20,7.98,12,Bad,2037.64,35.0819593,154,Yes,46.77407906,202.1735494,202.1476216,Poor
6234,February,37,Manager,20651.43,,10,5,22,4,23,20,5.98,12,Bad,2037.64,35.03684528,155,Yes,46.77407906,,216.5291845,Poor
6235,March,37,Manager,20651.43,1610.9525,10,5,22,4,23,20,7.98,12,Bad,2037.64,27.77018314,156,Yes,46.77407906,62.85841156,341.4627594,Poor
6237,May,37,Manager,20651.43,1610.9525,10,5,22,4,23,19,4.98,12,Bad,2037.64,27.32126217,158,Yes,46.77407906,110.0328196,294.2883514,Poor
6238,June,37,Manager,20651.43,1610.9525,10,5,22,4,23,20,7.98,12,Bad,2037.64,31.89575626,159,Yes,46.77407906,209.3552366,194.9659344,Poor
6241,January,36,_______,81497.12,6540.426667,7,6,32,6,37,,7.8,8,Bad,3056.29,36.46211291,2,Yes,240.7126201,254.4062034,408.9238431,Poor
6245,May,36,Doctor,81497.12,6540.426667,7,6,32,6,37,17,1.8,8,Bad,3056.29,37.88196719,6,Yes,240.7126201,108.4545585,544.8754881,Poor
6246,June,36,Doctor,81497.12,6540.426667,7,6,32,6,37,16,4.8,8,Bad,3056.29,38.7265821,7,Yes,240.7126201,413.8529694,269.4770772,Poor
6248,August,36,Doctor,81497.12,6540.426667,7,6,32,6,37,16,7.8,8,Bad,3056.29,29.6749331,9,Yes,240.7126201,262.6879084,410.6421382,Poor
6263,July,27,_______,121948.8,,7,3,7,2,31,17,13.56,,Standard,514.91,30.00506092,236,Yes,193.5377259,434.7002102,640.1020639,Poor
6266,February,46,Developer,82065.16,6771.763333,5,5,3,3,12,9,5.55,1,Good,106.83,35.13104143,276,No,180.3406067,439.8401794,316.9955472,Good
6267,March,46,Developer,82065.16,,5,5,3,3,14,10,5.55,1,Good,106.83,31.08855284,277,No,180.3406067,47.04624039,689.7894863,Good
6269,May,46,Developer,82065.16,6771.763333,5,5,3,3,12,9,5.55,1,Good,106.83,31.46251852,279,No,180.3406067,168.4528854,568.3828412,Good
6272,August,47,Developer,82065.16,6771.763333,5,86,3,3,9,10,5.55,6,Good,106.83,25.64778876,282,No,180.3406067,370.553883,396.2818436,Good
6279,July,26,Engineer,39564.52,3501.043333,1,6,1,1,3,4,2.72,8,Good,253.96,38.73115767,311,No,31.01623758,140.0371094,429.0509864,Good
6283,March,25,_______,86468.68,7434.723333,3,5,1,4,10,0,-2.31,1,Good,212.49,35.11659296,283,No,227.2462942,266.0183177,520.2077213,Good
6286,June,25,Media_Manager,86468.68,7434.723333,3,5,1,4,10,0,2.69,1,Good,212.49,35.49441067,286,No,227.2462942,,673.9780225,Good
6292,April,47,Journalist,124052.22,10290.685,2,6,2,3,23,3,11.31,4,Good,330.83,27.73743541,263,NM,179.0755493,72.2088717,1017.784079,Poor
6294,June,47,Journalist,124052.22,10290.685,2,507,2,3,23,1,11.31,4,Good,330.83,32.13645321,265,No,179.0755493,785.5765126,334.416438,Poor
6295,July,47,Journalist,124052.22,10290.685,2,6,2,3,23,0,7.31,4,Good,330.83,31.9642362,266,No,179.0755493,337.9876783,792.0052724,Poor
6296,August,47,Journalist,124052.22,10290.685,2,6,2,3,23,3,17.31,4,Good,330.83,38.85296964,267,No,179.0755493,352.7083068,747.2846438,Poor
6297,January,45,Scientist,45421.38,3942.115,4,10,17,2,31,8,16.34,10,Standard,2632.69,25.91963909,230,Yes,49.80258503,76.84296164,517.5659533,Poor
6300,April,45,Scientist,45421.38,,4,10,17,2,27,8,16.34,10,Standard,2632.69,28.0400046,233,Yes,49.80258503,91.77745317,502.6314618,Poor
6301,May,46,Scientist,45421.38,3942.115,4,10,17,2,27,8,16.34,12,Standard,2632.69,35.44501137,234,Yes,49.80258503,443.4270785,190.9818365,Poor
6308,April,26,Lawyer,20821.8,,5,6,9,2,30,10,6.23,4,Good,1485.97,27.1372968,324,No,21.18969696,78.97769918,350.8476039,Poor
6311,July,26,Lawyer,20821.8,2010.15,5,6,9,2,28,9,2.23,4,Good,1485.97,28.90262078,327,NM,21.18969696,84.6384954,345.1868076,Poor
6312,August,26,Lawyer,20821.8,2010.15,5,6,9,2,30,9,2.23,1992,Good,1485.97,37.17426255,328,No,21.18969696,,247.8316096,Poor
6323,March,21,Engineer,42888.45,3654.0375,5,2,12,1,16,3,8.44,4,Good,131.52,26.491263,397,NM,26.72599658,198.5950385,410.0827149,Good
6324,April,21,Engineer,42888.45,3654.0375,5,2,12,1,13,3,8.44,4,Good,131.52,37.31954878,398,NM,26.72599658,122.6112487,466.0665047,Good
6326,June,21,Engineer,42888.45,3654.0375,5,2,12,1,9,0,8.44,4,Good,131.52,36.44401718,400,No,26.72599658,475.9429543,152.7347991,Good
6330,February,26,Writer,59304.08,4694.006667,9,5,25,7,55,8,5.67,6,Standard,1653.18,27.33081696,196,Yes,276.2558424,347.6625454,115.4822789,Poor
6331,March,26,Writer,59304.08,4694.006667,9,5,25,7,59,8,11.67,6,Standard,1653.18,25.0265586,197,Yes,276.2558424,35.83761147,397.3072128,Poor
6333,May,26,Writer,59304.08,4694.006667,9,5,25,7,55,10,7.67,6,Standard,1653.18,25.18190379,199,Yes,276.2558424,255.3612986,227.7835257,Poor
6335,July,27,Writer,59304.08,4694.006667,9,5,25,7,56,8,11.67,6,Standard,1653.18,30.85889776,201,Yes,276.2558424,57.15377744,385.9910469,Poor
6340,April,38,Musician,58865.88,4622.49,9,7,25,6,29,14,19.67,11,Standard,1340.92,32.19138857,242,Yes,216.3454218,57.20705044,428.6965277,Poor
6341,May,38,Musician,58865.88,4622.49,9,7,25,6,31,14,13.67,11,Standard,1340.92,29.61557771,243,Yes,216.3454218,195.8967143,340.0068639,Poor
6345,January,36,Media_Manager,16192.1,1284.341667,9,9,30,9,55,19,5.63,12,Bad,1860.55,23.33031782,92,Yes,64.65800881,112.4106345,241.3655233,Poor
6347,March,36,Media_Manager,16192.1,1284.341667,9,9,30,9,57,21,3.63,12,Bad,1860.55,27.914251,94,Yes,64.65800881,33.71415107,290.0620068,Poor
6348,April,36,Media_Manager,16192.1,,9,9,30,9,55,19,5.63,,Bad,1860.55,38.02565347,95,Yes,64.65800881,106.6155046,247.1606532,Poor
6349,May,36,Media_Manager,16192.1,1284.341667,9,9,30,9,55,19,5.63,12,Bad,1860.55,34.7586605,96,NM,64.65800881,54.73765616,299.0385017,Poor
6351,July,36,Media_Manager,16192.1,1284.341667,9,9,30,9,55,18,5.63,12,Bad,1860.55,23.87766272,98,Yes,64.65800881,50.6291824,303.1469755,Poor
6352,August,36,Media_Manager,16192.1,,9,9,30,9,55,18,5.63,12,Bad,1860.55,23.33254747,99,Yes,64.65800881,49.3167228,304.4594351,Poor
6358,June,51,Journalist,84031.02,7021.585,5,3,1,0,7,6,4.48,2,Good,1325.84,32.45617669,310,No,0,319.1250013,663.0334987,Good
6359,July,51,Journalist,84031.02,7021.585,5,3,1,0,7,10,4.48,3,Good,1325.84,26.14530929,311,No,0,263.6317927,688.5267073,Good
6360,August,51,_______,84031.02,7021.585,5,3,1,0,7,9,4.48,3,Good,1325.84,39.41384074,312,No,0,210.0658795,742.0926205,Good
6361,January,-500,Mechanic,46092.27,4134.0225,7,5,27,-100,18,18,4.92,11,Bad,1509.72,33.77908953,158,Yes,114.3106707,47.05142113,502.0401582,Poor
6363,March,26,Mechanic,46092.27,4134.0225,7,5,27,4,18,22,7.92,11,Bad,1509.72,26.72831993,160,Yes,114.3106707,77.39495064,461.6966287,Poor
6364,April,26,Mechanic,46092.27,4134.0225,7,5,27,4,14,17,4.92,11,Bad,1509.72,32.17159394,161,Yes,114.3106707,150.189255,418.9023244,Poor
6381,May,53,Writer,70741.04,5917.086667,1,5,8,0,15,3905,-3.15,1,Good,799.89,28.57566414,399,No,0,151.9391788,679.7694879,Good
6382,June,53,Writer,70741.04,5917.086667,1,1456,8,0,15,3,-3.15,1,Good,799.89,34.90740336,400,NM,0,741.9798977,139.7287689,Good
6386,February,15,Musician,20414.37,1775.1975,6,10,18,4,22,17,1.66,14,Bad,1401.52,34.45742134,68,Yes,66037,169.4423835,242.9328524,Poor
6387,March,15,Musician,20414.37,,6,10,18,4,26,16,6.66,14,Bad,1401.52,33.28766913,69,Yes,55.14451408,235.2116912,177.1635447,Poor
6391,July,16,Musician,20414.37,1775.1975,6,10,18,4,25,17,6.66,14,Bad,1401.52,39.50499031,73,Yes,55.14451408,135.0299201,277.3453158,Poor
6392,August,16,Musician,20414.37,1775.1975,6,648,18,4,25,16,6.66,14,Bad,1401.52,25.47591766,74,Yes,55.14451408,66.11804046,346.2571955,Poor
6406,June,45,Musician,118879.68,9641.64,5,3,15,6,14,17,10.06,5,Standard,233.76,29.77338991,214,Yes,330.621437,638.2348287,255.3077343,Good
6416,August,28,Writer,29344.53,2562.3775,5,7,10,2,18,11,8.19,7,Standard,779.69,27.73006454,150,Yes,24.67538997,,395.5224269,Good
6423,July,33,_______,17770.48,1771.873333,4,5,4,2,6,3,1.02,1,Good,43.54,40.63469897,283,No,19.47418561,16.38856661,381.3245811,Good
6434,February,44,Accountant,15989.085,,5,4,2,4,13,15,0.5,3,Good,665.82,22.97221921,231,No,33.79702063,86.46255579,278.3827986,Good
6435,March,44,Accountant,15989.085,1086.42375,5,4,2,4,11,16,0.5,3,Good,665.82,37.79472572,232,No,33.79702063,46.93942552,317.9059288,Good
6438,June,45,Accountant,15989.085,1086.42375,5,4,2,4,13,15,0.5,3,Good,665.82,36.90782591,235,No,33.79702063,146.632891,218.2124633,Good
6439,July,45,Accountant,15989.085,1086.42375,5,4,2,4,13,15,0.5,3,Good,665.82,33.28533267,236,No,33.79702063,145.3014117,219.5439427,Good
6440,August,45,Accountant,15989.085,,5,4,2,4,13,15,0.5,3,Good,665.82,40.69769935,237,No,33.79702063,80.46523951,284.3801149,Good
6441,January,37,Entrepreneur,54481.56,4453.13,7,6,15,7,60,18,2,9,Bad,3793.7,35.86951022,69,Yes,238.7902986,342.4667184,154.055983,Poor
6442,February,37,Entrepreneur,54481.56,4453.13,7,6,15,7,62,19,2,9,Bad,3793.7,34.17500668,70,Yes,238.7902986,167.9790228,288.5436786,Poor
6443,March,37,Entrepreneur,54481.56,4453.13,7,6,15,7,62,17,2,9,Bad,3793.7,40.69101203,71,Yes,238.7902986,93.2871763,363.2355251,Poor
6445,May,37,Entrepreneur,54481.56,4453.13,7,634,15,7,62,19,2,9,Bad,3793.7,33.43795351,73,Yes,238.7902986,81.86080311,364.6618983,Poor
6447,July,37,Entrepreneur,54481.56,4453.13,7,6,15,7,66,21,2,9,Bad,3793.7,27.02053998,75,Yes,238.7902986,232.4695363,254.0531651,Poor
6457,January,40,Entrepreneur,36716.18,2789.681667,8,7,32,5,60,16,8.84,10,Bad,3124.9,34.38718936,159,Yes,94.41682533,174.626882,289.9244593,Poor
6458,February,40,Entrepreneur,36716.18,2789.681667,8,7,32,5,60,16,8.84,10,Bad,3124.9,34.31071653,160,NM,94.41682533,,333.924125,Poor
6459,March,40,Entrepreneur,36716.18,2789.681667,8,7,32,5,60,16,14.84,10,Bad,3124.9,36.56705464,161,Yes,94.41682533,164.7448295,279.8065118,Poor
6462,June,40,Entrepreneur,36716.18,,8,7,32,5,61,16,12.84,10,Bad,3124.9,23.83274248,164,Yes,94.41682533,174.0950784,270.4562629,Poor
6473,January,38,Doctor,14293.11,1112.0925,6,9,24,-100,59,21,20.61,10,Bad,3491.37,37.51725274,152,Yes,46.06385913,87.29766001,267.8477309,Poor
6479,July,39,Doctor,14293.11,1112.0925,6,9,24,6,59,21,21.61,10,Bad,3491.37,34.74702412,158,Yes,46.06385913,78.01143334,277.1339575,Poor
6480,August,39,Doctor,14293.11,1112.0925,6,9,24,6,59,21,20.61,10,Bad,3491.37,37.66520442,159,Yes,46.06385913,61.55270747,263.5926834,Poor
6501,May,34,Engineer,34266.08,3038.506667,8,9,21,6,17,10,10.07,7,Standard,1843.93,30.65298143,134,Yes,161.8440105,63.26318478,328.7434714,Poor
6502,June,34,Engineer,34266.08,3038.506667,8,9,21,6,19,13,10.07,7,Standard,1843.93,27.39345833,135,Yes,161.8440105,269.1354122,162.8712439,Poor
6503,July,34,Engineer,34266.08,3038.506667,8,9,21,6,17,11,10.07,7,Standard,1843.93,26.17222146,136,Yes,161.8440105,160.1093826,241.8972736,Poor
6512,August,15,Journalist,46243.56,4083.63,4,5,13,0,5,88,15.79,11,Standard,1455.34,24.74004294,360,Yes,0,76.73903747,581.6239625,Good
6521,January,-500,Entrepreneur,77257.64,,0,4,7,2,15,8,3.67,1,Good,199.5,26.7456454,338,No,77.9707443,598.8262693,226.9166531,Good
6526,June,41,_______,77257.64,,0,4,7,2,16,9,3.67,4,Good,199.5,24.01565643,343,No,77.9707443,424.7398877,381.0030346,Good
6529,January,28,Entrepreneur,8227.855,656.6545833,6,8,31,7,57,19,17.6,7,Bad,2695.38,26.02769141,134,Yes,34240,79.20792475,248.4446685,Poor
6530,February,28,_______,8227.855,656.6545833,6,8,31,7,61,20,17.6,7,Bad,2695.38,28.52195851,135,Yes,28.01286507,74.99744819,252.6551451,Poor
6532,April,3353,Entrepreneur,8227.855,656.6545833,6,8,31,7,61,20,17.6,7,Bad,2695.38,25.65817789,137,Yes,28.01286507,23.77182738,263.8807659,Poor
6533,May,8562,Entrepreneur,8227.855,656.6545833,6,8,31,7,61,18,12.6,7,Bad,2695.38,34.81489913,138,Yes,28.01286507,60.19598378,267.4566095,Poor
6537,January,28,Mechanic,46264.71,3857.3925,8,9,27,7,51,15,3.34,10,Bad,3025.1,23.98057795,143,Yes,249.029405,265.5086039,131.2012412,Poor
6539,March,28,Mechanic,46264.71,3857.3925,8,9,27,7,51,15,3.34,10,Bad,3025.1,28.81273091,145,Yes,249.029405,181.5444173,245.1654277,Poor
6552,August,45,Media_Manager,28942.3,2216.858333,8,3,13,2,12,,5.08,3,Standard,690.71,27.6662691,380,Yes,41.83777445,75.44461803,354.4034409,Good
6554,February,37,Accountant,20758.37,1458.864167,0,5,11,4,28,10,15.91,2,Good,1328.24,34.20982851,374,No,53.70497001,22.80830973,309.3731369,Poor
6557,May,38,Accountant,20758.37,1458.864167,0,5,11,4,28,10,9.91,2,Good,1328.24,33.33163531,377,NM,53.70497001,58.6378782,323.5435685,Poor
6585,January,36,Engineer,9158.03,863.1691667,8,10,27,2,57,24,1.19,9,Bad,2495.15,35.84678283,154,Yes,13.21855911,42.28488068,320.8134769,Poor
6588,April,36,Engineer,9158.03,863.1691667,8,10,27,2,54,22,1.19,9,Bad,2495.15,27.27832614,157,NM,13.21855911,,276.7724914,Poor
6590,June,36,Engineer,9158.03,822.124562,8,10,27,2,55,19,1.19,9,Bad,2495.15,38.57730118,159,Yes,54.26316381,,282.5812772,Poor
6593,January,19,Engineer,69941.88,5674.49,5,5,25,-100,25,9,9.84,9,Standard,1948.88,32.73588288,181,Yes,403.3879319,62.46968647,351.5913817,Poor
6594,February,19,Engineer,69941.88,5674.49,5,5,25,7,25,10,9.84,9,Standard,1948.88,31.72838991,182,Yes,403.3879319,230.3996257,183.6614425,Poor
6595,March,19,Engineer,69941.88,5674.49,5,5,25,7,25,8,9.84,9,Standard,1948.88,32.06398645,183,Yes,403.3879319,83.37494953,320.6861186,Poor
6597,May,19,Engineer,69941.88,5674.49,5,5,25,7,29,8,15.84,9,Standard,1948.88,32.32079038,185,Yes,403.3879319,137.3448369,296.7162312,Poor
6600,August,19,Engineer,69941.88,,5,5,25,7,25,8,9.84,9,Standard,1948.88,32.31727063,188,NM,403.3879319,354.5502295,69.51083861,Poor
6610,February,30,Lawyer,42772.49,3664.374167,4,4,2,4,13,10,1.26,2,Good,1321.62,38.25607943,376,No,140.9196844,63.45576802,402.0619643,Good
